codigo,datetime,codigo_concorrente
KBaMvkSP75yqDx2Gyo9NT9PG2VwWksdhSE92Y7W+EJ2tr3V/rK0uK2jz7W8dJLLu,2017-06-15 23:55:24.908,1637714039783369
BzYYlAy1rm6dgkUIrrWOtPPkMC1K3AMKY4mNSCRKAryJy2JzHHlOdPZ+26bS8Ocp,2017-07-26 19:06:22.166,1637714039783369
OR/i/2IsCQolt8No7AGD7XXj/Oe/P+DbqOk9Zx2tE6ec5vBxa4wSAM8HqFbPDUkU,2017-07-30 01:00:57.571,1637714039783369
gL0KUiS6jfCWeGE7yW18FPgZ14WYqkAZ1E1qIeDFugZvMEIdxtmM7juzbGje0IB4,2017-07-07 00:00:40.538,1637714039783369
YOTqqVKNEF1buIOtXx5mlyoV1kxVNI0juk3+vDU3bpDt+X8AkLmGXi0eemwwgkFh,2017-07-09 00:32:30.986,1637714039783369
C4VYYw07kzrcJXRRVgVSHbvYfDISHKYSj7/MTn0FeGU3UrEFw97r2W0s49Ry8G+R,2017-07-23 04:43:33.476,1637714039783369
fYHbqJOgzRgVDltJOM/xDtTIQC9l9HIuQvXorb8EZnjL9VHBVJ1mbuS/UtwpwazB,2017-07-21 13:05:04.31,1637714039783369
fYHbqJOgzRgVDltJOM/xDtTIQC9l9HIuQvXorb8EZnjL9VHBVJ1mbuS/UtwpwazB,2017-07-21 13:05:04.31,1637714039783369
xCDWspPuRFCYFHvBtOLCj3gb1WITuoXef+RjmSyrr+ce6uaGWPmpvIlJLu+tjg8I,2017-07-30 01:22:21,1637714039783369
zS9iY93BqG+tffwixEphORD6RaKcSjOUzO1Mv2nAWm59GX/i1CzjYsMfOTUbxJyb,2017-07-14 22:49:55.738,1637714039783369
rGOvTpPRgytKGz7FwJCA4FWIWLA9WvalcKt73p+RZafUdXcGGB0JGH1im4pZIIf7,2017-07-01 19:24:22.153,1637714039783369
Qo0bXBY4wvZfCzPWHZvB8TuEVnwLwtNy79y0V7dojtrsC9wXjXWtyKzo2KspkZbq,2017-07-09 20:16:55,1637714039783369
tZWWgOne6RCE16HhwFLUdq9TTKjPoR2UG5Ef3HihPJBmUA+ipS8cMkBll8z8gwis,2017-07-15 23:21:51.572,1637714039783369
788j+GcuvtxdiAh32HEz+In5VBPl5mY+xsynP1i6Z/4K0XkiJAHUDSWeHO5imKOA,2017-07-07 22:21:16.742,1637714039783369
tZWWgOne6RCE16HhwFLUdq9TTKjPoR2UG5Ef3HihPJBmUA+ipS8cMkBll8z8gwis,2017-07-15 23:37:55.384,1637714039783369
UXd62HALYuUpoX5Rfa3iIpp3qM4ivEFVtuUEHqErexRwCa/ApR4S3fM+hrUM9uGi,2017-07-29 16:55:33.509,1637714039783369
tZWWgOne6RCE16HhwFLUdq9TTKjPoR2UG5Ef3HihPJBmUA+ipS8cMkBll8z8gwis,2017-07-15 23:42:35.672,1637714039783369
UXd62HALYuUpoX5Rfa3iIpp3qM4ivEFVtuUEHqErexRwCa/ApR4S3fM+hrUM9uGi,2017-07-29 16:55:33.509,1637714039783369
lYm4vLmGftyDrawgUvEtmKGyRgF3ukRDYDxwMC81VC+sEylOf+ClU8C4NQlTI0PI,2017-07-18 21:04:06.902,1637714039783369
iIB0/cLT9QFg/zKrTDghdVjR/la65v1W4uxpzw8IhvQNmYcO5GsvaKiAXn9erX+C,2017-07-22 01:19:33.589,1637714039783369
tZWWgOne6RCE16HhwFLUdq9TTKjPoR2UG5Ef3HihPJBmUA+ipS8cMkBll8z8gwis,2017-07-15 23:13:44.199,1637714039783369
8iUH/3ucpRepq6a8zOtt4UAshwFnpc9hHnum07nvYfdbuMZwlqeaCkPq5/tREDuT,2017-07-14 00:13:12.33,1637714039783369
+VmzWZnP9ZKJLoh3a98KsD7xCMeaHCKuAFVRmjiu3ZW2A/3H6uHKqzBtETVeO4hi,2017-07-02 17:23:13,1637714039783369
WDQNA608aj4IY5DVjuLS9QPNAfRxejdIFDJEnm+AQlnlatC/PnRd8xl4MfbAp+Ce,2017-07-30 15:11:51.157,1637714039783369
Pi6bUwl609j/nny5GlnMpRYNHYWXlMTXIbegSIcMkD0+uT1mzbL8mWWNw471pWwk,2017-07-30 19:51:54.318,1637714039783369
Eew0znQtmLUT2YUKcmlvJj37xxl0z0NqBEz+hWq0D7okeh8bUrUV4JSkonX1BRdt,2017-07-14 15:29:21.367,1637714039783369
BzYYlAy1rm6dgkUIrrWOtPPkMC1K3AMKY4mNSCRKAryJy2JzHHlOdPZ+26bS8Ocp,2017-07-21 23:51:22.129,1637714039783369
2uDl+Y/6bo57kXEUrT6iqxgI4UesLYAdEnwUCEhVseuE0q1jhDQRVBAXQsWgsier,2017-07-14 10:09:04.476,1637714039783369
Pi6bUwl609j/nny5GlnMpRYNHYWXlMTXIbegSIcMkD0+uT1mzbL8mWWNw471pWwk,2017-07-30 19:51:54.318,1637714039783369
788j+GcuvtxdiAh32HEz+In5VBPl5mY+xsynP1i6Z/4K0XkiJAHUDSWeHO5imKOA,2017-07-07 19:20:07.36,1637714039783369
QqtZju//qMxbPNwNx/JkSA0RWgykraGecBA0L9Adpc9Z3pWxH8dpIBFkXkUZk+9b,2017-07-27 12:53:24.815,1637714039783369
TOt5a50IbOa/ksFoQhBZ9pDsSWRxrqPl0X3mgqbbSRCgrpkxG7Uk2buEJjFFjJHs,2017-07-17 17:55:59,1637714039783369
lYm4vLmGftyDrawgUvEtmKGyRgF3ukRDYDxwMC81VC+sEylOf+ClU8C4NQlTI0PI,2017-07-18 21:19:36.988,1637714039783369
ThYUstWIZEqU0ZjqWQ/K6JpX7Yq8bXY0GLhlAKkgsmZK91vjwyF0Zwih02m63po0,2017-07-31 09:47:29.906,1637714039783369
bOeSFezjO5EmMP/KTsIinjtwUyTiNzUKSqQJTIevihpV6EQp9+j29Mo0UX1zl9/k,2017-07-23 13:58:58,1637714039783369
KSrKnAXOCVM3cDOWLbXKVcK4xxuq79/p7voD2dgIZsPILdy/wAB/uWCaVjVs2Kdm,2017-07-24 20:00:47.762,1637714039783369
BzYYlAy1rm6dgkUIrrWOtPPkMC1K3AMKY4mNSCRKAryJy2JzHHlOdPZ+26bS8Ocp,2017-07-21 23:51:22.129,1637714039783369
tZWWgOne6RCE16HhwFLUdq9TTKjPoR2UG5Ef3HihPJBmUA+ipS8cMkBll8z8gwis,2017-07-15 23:41:59.661,1637714039783369
TOt5a50IbOa/ksFoQhBZ9pDsSWRxrqPl0X3mgqbbSRCgrpkxG7Uk2buEJjFFjJHs,2017-07-17 17:55:59,1637714039783369
NrHQzU+QNEzF9cUiudNXLrzJeZrIqM0sk6RYWIb73DX+P0Qy66iP56vZGpwGzWS6,2017-07-06 18:43:57.207,1637714039783369
NrHQzU+QNEzF9cUiudNXLrzJeZrIqM0sk6RYWIb73DX+P0Qy66iP56vZGpwGzWS6,2017-07-06 18:43:57.207,1637714039783369
tZWWgOne6RCE16HhwFLUdq9TTKjPoR2UG5Ef3HihPJBmUA+ipS8cMkBll8z8gwis,2017-07-07 20:02:55.445,1637714039783369
Be6gNwft0o39Xr1AG8JalqUzaqrsPOXbbLxxTSH0mWJX1b6aeEEtDBcbhVV+Cy7w,2017-07-23 21:36:35.626,1637714039783369
2uDl+Y/6bo57kXEUrT6iqxgI4UesLYAdEnwUCEhVseuE0q1jhDQRVBAXQsWgsier,2017-07-14 10:09:04.476,1637714039783369
urinQx7EKoR0iHtuGmw8MgA4q/hY4wTKQqTHOHTIFt9kB1fir7EC7TchfZm8klQJ,2017-07-29 23:20:36.133,1637714039783369
yO8SB6bGdm3ka9ema8Y+R3sXV7bMMUeMiw732yRJraX7dEwGygV2JgE+sV4gj3+h,2017-07-04 22:27:46,1637714039783369
KSrKnAXOCVM3cDOWLbXKVcK4xxuq79/p7voD2dgIZsPILdy/wAB/uWCaVjVs2Kdm,2017-07-24 21:15:08.127,1637714039783369
tZWWgOne6RCE16HhwFLUdq9TTKjPoR2UG5Ef3HihPJBmUA+ipS8cMkBll8z8gwis,2017-07-15 23:38:47.147,1637714039783369
Q7tf4UkN2QAoTUySTVHNpfWqxshzjsr2m8HFDb+eq6ncLJmCElm+ka3UUfNKPAyv,2017-07-09 19:44:19.702,1637714039783369
+6dN+QwUS8WRGuftHhnYOf/25ny+Hgr0+z3936WNTv0uHobxbWBRwsOgdHr98MXo,2017-07-27 20:21:50.339,1637714039783369
tZWWgOne6RCE16HhwFLUdq9TTKjPoR2UG5Ef3HihPJBmUA+ipS8cMkBll8z8gwis,2017-07-15 23:40:01.628,1637714039783369
DCRC4feSB0eILYf7Omp/xQeg2rr2E4YzL8IYI2few4Qgw97A7Pga8WiVy+Iua/Xd,2017-07-30 16:20:56.55,1637714039783369
DCRC4feSB0eILYf7Omp/xQeg2rr2E4YzL8IYI2few4Qgw97A7Pga8WiVy+Iua/Xd,2017-07-30 19:24:11.056,1637714039783369
+6dN+QwUS8WRGuftHhnYOf/25ny+Hgr0+z3936WNTv0uHobxbWBRwsOgdHr98MXo,2017-07-27 20:21:50.339,1637714039783369
VxxZ1uLwvlBMaI+hFI4lF4Z+TaiFvxbV7OdoLcuMYpcBlM9FecYGBav+L4N/b+lX,2017-07-19 21:40:36.298,1637714039783369
Q7tf4UkN2QAoTUySTVHNpfWqxshzjsr2m8HFDb+eq6ncLJmCElm+ka3UUfNKPAyv,2017-07-09 19:44:19.702,1637714039783369
xCDWspPuRFCYFHvBtOLCj3gb1WITuoXef+RjmSyrr+ce6uaGWPmpvIlJLu+tjg8I,2017-07-30 01:22:23.94,1637714039783369
VxxZ1uLwvlBMaI+hFI4lF4Z+TaiFvxbV7OdoLcuMYpcBlM9FecYGBav+L4N/b+lX,2017-07-19 21:40:36.298,1637714039783369
tZWWgOne6RCE16HhwFLUdq9TTKjPoR2UG5Ef3HihPJBmUA+ipS8cMkBll8z8gwis,2017-07-15 23:14:00.202,1637714039783369
Xe+EW0VdspLK6eJSVlMNWPSWM7G3nAU6x8GXbp1Rkza/IFoSm1A1V2uZFsPSQlck,2017-07-27 02:20:09.457,1637714039783369
jxcrlFlXHUoHEA6jjfxcyXmvTxun1lGofGcZSeNGh4liucnnrEsA4M1EHtaCfL7D,2017-07-27 20:34:34.867,1637714039783369
XHd/IcMLljhtO/cY7+bELxSIzJx8cUm7ElNhCoFCI/nv1cs0ESwPFgEB5RfDzRHD,2017-07-12 12:43:56.382,1637714039783369
JKUGxE4YAU4TPVBc8bgANhQddvHB44co/Ii4prge4dyC7iula3HS1pKq9nWLk/At,2017-07-01 01:44:15,1637714039783369
sUzL4h6FrHbFnN42pLffERpTKrFGrlZZNXx6DNC4Ntb1FCkztACt7JnXj3ZaEtyr,2017-07-15 16:42:09,1637714039783369
BzYYlAy1rm6dgkUIrrWOtPPkMC1K3AMKY4mNSCRKAryJy2JzHHlOdPZ+26bS8Ocp,2017-07-22 01:11:21.913,1637714039783369
jxcrlFlXHUoHEA6jjfxcyXmvTxun1lGofGcZSeNGh4liucnnrEsA4M1EHtaCfL7D,2017-07-27 20:34:34.867,1637714039783369
isd/YmuEH7wk2+XSwQFWXXAC1/NsMxR7lP0anAs87S4xwR4UsFoWxBBFrAhngahG,2017-07-13 19:47:11.451,1637714039783369
PMN7/y5DHr99LaKN4axA7uXqRaf0G4vs2NrtKVVKsNMKCo/pLlrXkAxMlcdTb+BH,2017-07-15 18:21:17.113,1637714039783369
qzPWKP2W2nWgK2IY5llJX6O/GyiV47IcALEsh5qtPgucmf/mnppAC2/x5ANQPCk3,2017-07-20 22:31:59.149,1637714039783369
AJNeQVretA13AI8b38pvoiqpG51K73D4MBj36I/t9L3L1WC/uGoLQe+TqHj4cHN2,2017-07-30 00:00:51.816,1637714039783369
ntxhsibfJTlkiVrDVq0S6S/T6jBvRpQFR4UXBIVk60kBORjQpbZascVLVnsfUPA0,2017-07-28 17:40:04,1637714039783369
BzYYlAy1rm6dgkUIrrWOtPPkMC1K3AMKY4mNSCRKAryJy2JzHHlOdPZ+26bS8Ocp,2017-07-22 01:11:21.913,1637714039783369
7cf85JboJ9zT22+OCxzTW3KRET5TxdXpALmQW+A8sfdoVP0ArY7W3Ls0NOz75e4G,2017-07-13 09:44:39.894,1637714039783369
isd/YmuEH7wk2+XSwQFWXXAC1/NsMxR7lP0anAs87S4xwR4UsFoWxBBFrAhngahG,2017-07-13 19:47:11.451,1637714039783369
qzPWKP2W2nWgK2IY5llJX6O/GyiV47IcALEsh5qtPgucmf/mnppAC2/x5ANQPCk3,2017-07-20 22:31:59.149,1637714039783369
AQ8vy/TB7uW5fpEuC+oUnIHqtrBbIVMvqqwE89IHRHoMe5+J7zTQ2HeFYyJr9Kif,2017-07-22 13:56:21.363,1637714039783369
tGwB/fDYRlY6WUiM5WM+FtGZF1RuSsGugop7rRqe/osBC00u/bWTATZPyBhMPAqj,2017-07-06 22:37:48.483,1637714039783369
sm7bMhq0PvKgAmQAK/EIwDxZbrWvWWs5FHixTT7g1/2cssxRqBcnVhgkwyrRAbCj,2017-07-13 23:00:23.755,1637714039783369
GPFsHApG2Y990JABIdAvtV+TmxRcI+dexVP47tsIoXb8gdbYWy8qyoCZtG/Pmk9z,2017-07-23 16:39:56,1637714039783369
tZWWgOne6RCE16HhwFLUdq9TTKjPoR2UG5Ef3HihPJBmUA+ipS8cMkBll8z8gwis,2017-07-15 23:16:36.241,1637714039783369
mPV8bZM+BmIHIB4iWPvPTObKwnVmYmd1ZhdYlioS2rQ+YYDvIwsH167vMN7b3wxH,2017-07-14 23:42:19.197,1637714039783369
2uDl+Y/6bo57kXEUrT6iqxgI4UesLYAdEnwUCEhVseuE0q1jhDQRVBAXQsWgsier,2017-07-13 10:14:03.984,1637714039783369
FQMvsIwC2kEVGxNL3+NE7w+CO3foP5oWB6XWhzvd6/4lU3TAMJfzXddv7m0MMzbX,2017-07-27 20:05:12.555,1637714039783369
zS9iY93BqG+tffwixEphORD6RaKcSjOUzO1Mv2nAWm59GX/i1CzjYsMfOTUbxJyb,2017-07-15 00:24:06.369,1637714039783369
v3OXkBFuYxQre4HRF9Ev8MeBgjxvUJZjD5UPLCeuK1d2oV46EQ44l0B7vlGh6JAA,2017-07-29 23:02:04.214,1637714039783369
2uDl+Y/6bo57kXEUrT6iqxgI4UesLYAdEnwUCEhVseuE0q1jhDQRVBAXQsWgsier,2017-07-13 10:14:03.984,1637714039783369
zS9iY93BqG+tffwixEphORD6RaKcSjOUzO1Mv2nAWm59GX/i1CzjYsMfOTUbxJyb,2017-07-15 00:24:06.369,1637714039783369
FQMvsIwC2kEVGxNL3+NE7w+CO3foP5oWB6XWhzvd6/4lU3TAMJfzXddv7m0MMzbX,2017-07-27 20:05:12.555,1637714039783369
HrhkxpnXvP/BYnwA6V5qHhIoPb2kLSiw8kIEBUYNSNd4JLNUn+hhH42Cvp1cuPVP,2017-07-29 17:30:37.621,1637714039783369
nBdO55dJlhE5+ePiTOfjEmwWz26ru7BENHnisZTWGKln4E/U4quqLbBTMILi8ZBb,2017-07-23 00:08:09.667,1637714039783369
ntxhsibfJTlkiVrDVq0S6S/T6jBvRpQFR4UXBIVk60kBORjQpbZascVLVnsfUPA0,2017-07-28 20:22:17,1637714039783369
fYHbqJOgzRgVDltJOM/xDtTIQC9l9HIuQvXorb8EZnjL9VHBVJ1mbuS/UtwpwazB,2017-07-21 13:14:50.858,1637714039783369
2xAspkEOn9PLOb3+t0iIi2GTbvLYp5lNCgfMmStPBsxSp7pKnJVS/2EH4hkqgYX0,2017-07-15 19:15:07,1637714039783369
zS9iY93BqG+tffwixEphORD6RaKcSjOUzO1Mv2nAWm59GX/i1CzjYsMfOTUbxJyb,2017-07-15 03:44:07.756,1637714039783369
ryh0WxNMVd9S0AxXmGBrlzqqWQG/JfwJNeKTdNPH7EZi890yDwi0bN34n2KSenp8,2017-07-07 01:15:31.962,1637714039783369
DCRC4feSB0eILYf7Omp/xQeg2rr2E4YzL8IYI2few4Qgw97A7Pga8WiVy+Iua/Xd,2017-07-30 19:29:34.941,1637714039783369
xCDWspPuRFCYFHvBtOLCj3gb1WITuoXef+RjmSyrr+ce6uaGWPmpvIlJLu+tjg8I,2017-07-30 01:22:24,1637714039783369
BWLpO1pTpKaZiqkDC0Sfy5DAr3GLGlBaLZSURJ5eaB3BI9sRn+jMpdsUHHgP7PUG,2017-07-02 12:53:21.926,1637714039783369
WDQNA608aj4IY5DVjuLS9QPNAfRxejdIFDJEnm+AQlnlatC/PnRd8xl4MfbAp+Ce,2017-07-30 11:14:05.68,1637714039783369
lYm4vLmGftyDrawgUvEtmKGyRgF3ukRDYDxwMC81VC+sEylOf+ClU8C4NQlTI0PI,2017-07-18 20:29:03.754,1637714039783369
jxcrlFlXHUoHEA6jjfxcyXmvTxun1lGofGcZSeNGh4liucnnrEsA4M1EHtaCfL7D,2017-07-27 19:04:37.128,1637714039783369
ThYUstWIZEqU0ZjqWQ/K6JpX7Yq8bXY0GLhlAKkgsmZK91vjwyF0Zwih02m63po0,2017-07-31 11:01:29.544,1637714039783369
rSargc0GK5JWWn59LaFS3DmSG58bXiKUGJI4Snu7MlKyOO7szrQ/Mu8uCDjGrVIg,2017-07-15 21:26:30.244,1637714039783369
jxcrlFlXHUoHEA6jjfxcyXmvTxun1lGofGcZSeNGh4liucnnrEsA4M1EHtaCfL7D,2017-07-27 19:04:37.128,1637714039783369
wrjT79gVk9+B8tJQGKFd+5xmglGPlEM2NebK0DMxN+3sDUKiKMbNVALMcVkR4pGy,2017-07-14 22:44:05.082,1637714039783369
ryh0WxNMVd9S0AxXmGBrlzqqWQG/JfwJNeKTdNPH7EZi890yDwi0bN34n2KSenp8,2017-07-07 01:15:31.962,1637714039783369
k90MyUKlR4ZqrjDMTqNUQkYM5nKcY/xV9NQ6LrqmJMAPzz7FI7nPJ5xcugbj+pjW,2017-07-26 19:36:24.45,1637714039783369
lYm4vLmGftyDrawgUvEtmKGyRgF3ukRDYDxwMC81VC+sEylOf+ClU8C4NQlTI0PI,2017-07-18 20:03:11.126,1637714039783369
BWLpO1pTpKaZiqkDC0Sfy5DAr3GLGlBaLZSURJ5eaB3BI9sRn+jMpdsUHHgP7PUG,2017-07-02 12:53:21.926,1637714039783369
WDQNA608aj4IY5DVjuLS9QPNAfRxejdIFDJEnm+AQlnlatC/PnRd8xl4MfbAp+Ce,2017-07-30 12:35:46.199,1637714039783369
Xe+EW0VdspLK6eJSVlMNWPSWM7G3nAU6x8GXbp1Rkza/IFoSm1A1V2uZFsPSQlck,2017-07-27 01:53:24.635,1637714039783369
Pi6bUwl609j/nny5GlnMpRYNHYWXlMTXIbegSIcMkD0+uT1mzbL8mWWNw471pWwk,2017-07-30 17:28:19.228,1637714039783369
o/fqYtUtlzJAutniHnLvB1D2KWHkevyilspS8oV9qFxQ+SBbBiaRJguYXGlO58rq,2017-07-08 21:50:19.673,1637714039783369
PXqLoBr6Y9FVcRSGsqUj5EMNpHHCEPXFb2h1eVKaqDppdmuh3Pi15uIuNgFe1grX,2017-07-28 10:11:12.949,1637714039783369
bI6+zFIKiEDidLdeHYneuTJgddnNk3Xtj/jo3U09oKQmdpz78bLwK6lnKn0rgHA5,2017-07-28 11:48:10.147,1637714039783369
iIB0/cLT9QFg/zKrTDghdVjR/la65v1W4uxpzw8IhvQNmYcO5GsvaKiAXn9erX+C,2017-07-15 00:55:57.449,1637714039783369
QfwMK68iA8J0RcgJhS2wgTTQopEfqVOkIXU2T+T1XnTI0ACW/HjrjHdJcePqW8L1,2017-07-06 15:50:52.658,1637714039783369
iIB0/cLT9QFg/zKrTDghdVjR/la65v1W4uxpzw8IhvQNmYcO5GsvaKiAXn9erX+C,2017-07-15 00:55:57.449,1637714039783369
BzYYlAy1rm6dgkUIrrWOtPPkMC1K3AMKY4mNSCRKAryJy2JzHHlOdPZ+26bS8Ocp,2017-07-26 19:51:25.966,1637714039783369
YjObuF5XghF6+1QqaGjJWQdz4/rSF75rJFJlyTDtN963fs40GkknfYVe283GGBxu,2017-07-26 23:33:23.36,1637714039783369
KSrKnAXOCVM3cDOWLbXKVcK4xxuq79/p7voD2dgIZsPILdy/wAB/uWCaVjVs2Kdm,2017-07-24 21:25:50.033,1637714039783369
Pi6bUwl609j/nny5GlnMpRYNHYWXlMTXIbegSIcMkD0+uT1mzbL8mWWNw471pWwk,2017-07-30 17:28:20,1637714039783369
788j+GcuvtxdiAh32HEz+In5VBPl5mY+xsynP1i6Z/4K0XkiJAHUDSWeHO5imKOA,2017-07-08 00:54:50.678,1637714039783369
VbN+3aDRQHVhto25kdW2S/iYxXd18IFGS5Dv8UlU/xrFCqrUdQUdmQx3AoY1EQWV,2017-07-26 22:08:40.148,1637714039783369
tZWWgOne6RCE16HhwFLUdq9TTKjPoR2UG5Ef3HihPJBmUA+ipS8cMkBll8z8gwis,2017-07-15 23:15:50.226,1637714039783369
Pi6bUwl609j/nny5GlnMpRYNHYWXlMTXIbegSIcMkD0+uT1mzbL8mWWNw471pWwk,2017-07-30 19:02:14.839,1637714039783369
Pi6bUwl609j/nny5GlnMpRYNHYWXlMTXIbegSIcMkD0+uT1mzbL8mWWNw471pWwk,2017-07-30 17:27:31,1637714039783369
tZWWgOne6RCE16HhwFLUdq9TTKjPoR2UG5Ef3HihPJBmUA+ipS8cMkBll8z8gwis,2017-07-15 23:36:49.366,1637714039783369
8iUH/3ucpRepq6a8zOtt4UAshwFnpc9hHnum07nvYfdbuMZwlqeaCkPq5/tREDuT,2017-07-13 22:58:12.132,1637714039783369
2uDl+Y/6bo57kXEUrT6iqxgI4UesLYAdEnwUCEhVseuE0q1jhDQRVBAXQsWgsier,2017-07-13 17:24:03.872,1637714039783369
sm7bMhq0PvKgAmQAK/EIwDxZbrWvWWs5FHixTT7g1/2cssxRqBcnVhgkwyrRAbCj,2017-07-14 00:15:23.385,1637714039783369
uo+4x+w4cL39QLWROT2h7nh1UdrNYM58p1WA7c7DrksZI3O7AyMxjPodw64H15ib,2017-07-11 22:39:08.265,1637714039783369
2uDl+Y/6bo57kXEUrT6iqxgI4UesLYAdEnwUCEhVseuE0q1jhDQRVBAXQsWgsier,2017-07-13 17:24:03.872,1637714039783369
2uDl+Y/6bo57kXEUrT6iqxgI4UesLYAdEnwUCEhVseuE0q1jhDQRVBAXQsWgsier,2017-07-14 16:29:04.204,1637714039783369
fYHbqJOgzRgVDltJOM/xDtTIQC9l9HIuQvXorb8EZnjL9VHBVJ1mbuS/UtwpwazB,2017-07-14 18:12:41,1637714039783369
vxMwsgModEstTZiCwVMOrKrDgvszIAb93gju7f4e2XJunU+LV7ppCHOZTPIjbtms,2017-07-08 00:26:55.64,1637714039783369
yUePd2rAbCxgjynDaVWkc6sOT20mxRfc2SSYlQeisAm4JJGCZ++zQjvbAmXNvttV,2017-07-18 10:02:11,1637714039783369
tZWWgOne6RCE16HhwFLUdq9TTKjPoR2UG5Ef3HihPJBmUA+ipS8cMkBll8z8gwis,2017-07-15 23:15:18.224,1637714039783369
svnwlbI4FHO5r315RrZZHfRr7O8o9h6NeMw/armUsHw9CS6wxilIBkYrWxFmDhWP,2017-07-27 15:32:56.697,1637714039783369
aksiDMjM/Vk8rG52jlCB1V9E2Ii/z0Th76DCBQAY4FI5Y+7Br/B8DJZRWsdyEwlR,2017-07-19 20:58:54.635,1637714039783369
2uDl+Y/6bo57kXEUrT6iqxgI4UesLYAdEnwUCEhVseuE0q1jhDQRVBAXQsWgsier,2017-07-14 16:29:04.204,1637714039783369
Pi6bUwl609j/nny5GlnMpRYNHYWXlMTXIbegSIcMkD0+uT1mzbL8mWWNw471pWwk,2017-07-30 20:01:57,1637714039783369
rGOvTpPRgytKGz7FwJCA4FWIWLA9WvalcKt73p+RZafUdXcGGB0JGH1im4pZIIf7,2017-07-01 19:50:26.84,1637714039783369
vxMwsgModEstTZiCwVMOrKrDgvszIAb93gju7f4e2XJunU+LV7ppCHOZTPIjbtms,2017-07-08 00:26:55.64,1637714039783369
Pi6bUwl609j/nny5GlnMpRYNHYWXlMTXIbegSIcMkD0+uT1mzbL8mWWNw471pWwk,2017-07-30 17:28:11,1637714039783369
Q7tf4UkN2QAoTUySTVHNpfWqxshzjsr2m8HFDb+eq6ncLJmCElm+ka3UUfNKPAyv,2017-07-09 19:10:33.326,1637714039783369
gL0KUiS6jfCWeGE7yW18FPgZ14WYqkAZ1E1qIeDFugZvMEIdxtmM7juzbGje0IB4,2017-07-08 23:44:43.671,1637714039783369
iIB0/cLT9QFg/zKrTDghdVjR/la65v1W4uxpzw8IhvQNmYcO5GsvaKiAXn9erX+C,2017-07-22 00:31:54.38,1637714039783369
y6YyCQWvcgOVj8svIsrUXfLrrqIY2KAEVK2rxHvuD5XystRlajmqZGnGPOoWVQTf,2017-07-15 23:42:01,1637714039783369
rSargc0GK5JWWn59LaFS3DmSG58bXiKUGJI4Snu7MlKyOO7szrQ/Mu8uCDjGrVIg,2017-07-15 21:57:20.477,1637714039783369
LP5KfQU1r3jTstlcWpEvbn9X9C0cG6FPIo4inH5f9ipVaZEX78meUK4nedtL45tH,2017-07-30 14:36:43.631,1637714039783369
C4VYYw07kzrcJXRRVgVSHbvYfDISHKYSj7/MTn0FeGU3UrEFw97r2W0s49Ry8G+R,2017-07-23 04:42:33.241,1637714039783369
iIB0/cLT9QFg/zKrTDghdVjR/la65v1W4uxpzw8IhvQNmYcO5GsvaKiAXn9erX+C,2017-07-22 00:31:54.38,1637714039783369
vxMwsgModEstTZiCwVMOrKrDgvszIAb93gju7f4e2XJunU+LV7ppCHOZTPIjbtms,2017-07-08 00:56:52.832,1637714039783369
788j+GcuvtxdiAh32HEz+In5VBPl5mY+xsynP1i6Z/4K0XkiJAHUDSWeHO5imKOA,2017-07-08 00:22:47.622,1637714039783369
fYHbqJOgzRgVDltJOM/xDtTIQC9l9HIuQvXorb8EZnjL9VHBVJ1mbuS/UtwpwazB,2017-07-21 13:14:53.675,1637714039783369
9zBHUvahZLRkE/r3autInsaLp82eGQOauCTDgyuVTeRW8DItfh+5t9fXQt0fbPYJ,2017-07-07 22:43:26.988,1637714039783369
yG4RdW6bvnUVHF3yaMMt6jLxKRMV7k7dVQJwPnSTyO2iiDOylbNkWYTXJzgGG3+/,2017-07-13 16:01:01.657,1637714039783369
mbtyu/p5GYohxWXwo7U9g2GAM+mnuVQFtPXUOY+9GqG4FBIIRV8aEnYVaLSbpV39,2017-07-06 23:30:15.073,1637714039783369
9zBHUvahZLRkE/r3autInsaLp82eGQOauCTDgyuVTeRW8DItfh+5t9fXQt0fbPYJ,2017-07-07 22:43:26.988,1637714039783369
Q7tf4UkN2QAoTUySTVHNpfWqxshzjsr2m8HFDb+eq6ncLJmCElm+ka3UUfNKPAyv,2017-07-09 19:10:33.326,1637714039783369
mbtyu/p5GYohxWXwo7U9g2GAM+mnuVQFtPXUOY+9GqG4FBIIRV8aEnYVaLSbpV39,2017-07-06 23:30:15.073,1637714039783369
urinQx7EKoR0iHtuGmw8MgA4q/hY4wTKQqTHOHTIFt9kB1fir7EC7TchfZm8klQJ,2017-07-30 00:28:02.908,1637714039783369
KeYrbS6zsaU8WfCZvZNMOlkKe+fXBnjLYb5q1nFjwhBmlJiDVPuRK0pEdWoZ9yTo,2017-07-27 09:55:24,1637714039783369
vxMwsgModEstTZiCwVMOrKrDgvszIAb93gju7f4e2XJunU+LV7ppCHOZTPIjbtms,2017-07-08 00:56:52.832,1637714039783369
urinQx7EKoR0iHtuGmw8MgA4q/hY4wTKQqTHOHTIFt9kB1fir7EC7TchfZm8klQJ,2017-07-30 00:28:02.908,1637714039783369
Pi6bUwl609j/nny5GlnMpRYNHYWXlMTXIbegSIcMkD0+uT1mzbL8mWWNw471pWwk,2017-07-30 19:03:03.67,1637714039783369
